token_address,from_address,to_address,value,transaction_hash,log_index,block_number
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x991d24935a52223130d9029eeaf9dc7f45f3929f,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.24652E+18,0xf2d67aaa32dd7e7f521570176551c1a14938a702aeb90ef0cb2022787d348f62,69,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x96326fd40f06089208e2383b261ca43fa91b9bd2,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.46977E+20,0x0716e697983f90ba010d1f9512594d6a6aaaa584013965429992dce5d1725710,77,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9b858cb1e8c3274b029be5390d4094c72181bb3e,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.07731E+19,0xd8011d19ca504af692a521fc8b55a95b0864c6146bec6f9299a095ad6144d382,81,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9411cc210c64955aa11277f8e2fbf198062135b7,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.05174E+21,0x6bc8de63ab45c9aa326e673b2c98ddf14297f7fbc207ceec6672e8bff82c00e1,82,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x8ec691c364a2498980d07e03c88e435789e5a68b,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.087E+20,0x518daa9f4c823b9411fc4b077be96242454b79deeef37f7ed5d84c83fec2ce8a,83,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9353682931f35411c63b791227f502bad4184337,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.16029E+20,0x2934192a3a4b8c54351a0c0ec6ce333c592d44b9f7849ce19cfedd7d8c4e7859,89,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x998684e59e91d8b6e6fb39648e2fdb9a2a1a9f2e,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.55591E+20,0xec9b2cf9ad9ac3d9e30af938e143051288385b827bdbf98bfc957a7f6c19a2e0,90,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x850ba33938a2e9106f3b2e4cfed060c054e2b2c8,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.18524E+18,0x0c4f449a3e15335dcb55be6b72d9f7b253a8fd1f44f5d46e36f7abccf6592ee7,91,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x8a9ce899a2200504a32f4691ff8b3ca697aac6b6,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1E+19,0x3b31829c3d13cc65969b67b9ab6aae0f8de3fa2810ddd29b4b56dc9173002c79,92,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x90d7a829015ec0f6951ce5f2f7477be41b4ba5d2,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.001E+21,0x2417deb5795ab58ae853c8d705b3d653c06995bb4b462def087785a225060eb0,93,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x85aeab9ae7d5df5e249f347321db15f550c7f855,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.58953E+20,0xb6e6b007dc3d2f062bb36c71455def7c3dd4c730d8b016cfb762e6e66edcd3da,94,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9b42b9baace30b148b86ccb9ff97db875ccff6c1,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,5.87737E+21,0x15fdf30633e073b4d0031a32ddfbd5fac3922bf1d1c59eeedc475754e92f5df8,104,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9cae8614d1e482e87521ca1776c2424a273f5316,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.24453E+19,0xab3e56284f1604019d70007cc7860f92fc682f87182e41500fdea8880c1c9188,105,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x8c73793e84586c8b2e6699ff4dcccfdc932bf643,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.87484E+18,0x4cbfa2556c983bc4a330d7e77937f2d14f5550ac3103f994dc4989243b8004b8,106,6525314
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x9898633a44aa0cb4be4c38700b7689402f0ded35,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.96999E+19,0x48165caca505bbd103f993197f0f87fc026b6d16392b3814c26702505e9a15e7,107,6525314
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xa334d283bd14a2fbdf83d57a6210cd4b9c84be90,0xa12431d0b9db640034b0cdfceef9cce161e62be4,1.75644E+20,0x11238f0912da61483f57a337bc83914901a72a5a5b936a294bbefd96e811ac57,116,6525314
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x61a11f3d1f3b4dbd3f780f004773e620daf065c4,0xa12431d0b9db640034b0cdfceef9cce161e62be4,1.19998E+23,0x94ac306ff7be9da90f32478d3b707833fd96c3fcf2da1293c5a37ee77fcd0862,117,6525314
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x3da0e5662d60eef30113339a4914af9c8130634a,0xb20e22be7427caa10b67f285fcf6cefc3add050f,1.2343E+20,0xf5bac33e5618608b48ad3a17647d584e0d090d502f2767d7e9783315105fd236,18,6525315
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,3.24526E+20,0xfbb8dc453c300a0ae1b83719e0b25e94ef3c4c88225cee151882afc71b018a9a,30,6525315
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,0xc04b5a4556d00bca8eac5f5acca31981a6597409,3.24526E+20,0xfbb8dc453c300a0ae1b83719e0b25e94ef3c4c88225cee151882afc71b018a9a,34,6525315
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0xee328338d5779115ffc9769aec50415ec98b3b4a,0x78c12dc68c2c5f11acbda663801a9745f9e60689,5.80921E+20,0x6767d77324756a19267e61669a6e1a7f5327fd900eed0f13f732bf9b6d9b9275,4,6525316
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe269e891a2ec8585a378882ffa531141205e92e9,0x313318161c9796ee75331d1f24a2bdb53ed2274d,6.23187E+17,0x6de26b676580d72ab524e9e33997ea2bc96f3aaf60a32b21c8bdebb2e762a321,29,6525316
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3e732cb23fe08dbf51e0667512b5adffaf9532e1,0xe269e891a2ec8585a378882ffa531141205e92e9,6.27813E+17,0x6de26b676580d72ab524e9e33997ea2bc96f3aaf60a32b21c8bdebb2e762a321,31,6525316
0xe41d2489571d322189246dafa5ebde1f4699f498,0xd551234ae421e3bcba99a0da6d736074f22192ff,0x865de8e6a0b451fb4dfdb6b4291a798ecd608803,3.69808E+20,0x1e3f0e3fd325b8146408c572992fb5b2e4647ac756bf48797ea3720174fcedbb,4,6525317
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc04b5a4556d00bca8eac5f5acca31981a6597409,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,7.31794E+20,0x87f42f70688344a346a56fecec313d37153012e2a8361da4ce55f25dc5161987,55,6525317
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,7.31794E+20,0x87f42f70688344a346a56fecec313d37153012e2a8361da4ce55f25dc5161987,59,6525317
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x564286362092d8e7936f0549571a803b203aaced,0x124431f6932bd8180cca7f61f4926155e90b933a,4.15E+21,0xec028ac9adcc4c409b0881cda10d2d8f7cf06c39554c0307def0a62cb4e53594,4,6525318
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe269e891a2ec8585a378882ffa531141205e92e9,0xd3ce68df0cddd7f9066135968ab651336d427419,2.86812E+18,0xf5e172e0a7b990736f69a4f4940bbfedb8c111ef723625164132d2d9ee0f8837,18,6525318
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x10a53d173b82c5756451750d8aab8d473b0c94be,0xe269e891a2ec8585a378882ffa531141205e92e9,2.87499E+18,0xf5e172e0a7b990736f69a4f4940bbfedb8c111ef723625164132d2d9ee0f8837,20,6525318
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,8.75659E+20,0xfc4a6424ad8810446a9cc7601165ebf223594a845a11c1b7ea0c8f7ccd75a6c7,28,6525318
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,0x0d86a7a059f316f81fcef32495aae41cd0c80511,8.75659E+20,0xfc4a6424ad8810446a9cc7601165ebf223594a845a11c1b7ea0c8f7ccd75a6c7,32,6525318
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x3cd626bf1a1d5e8de0450dc9780e391d20e70f88,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2.70858E+21,0x859d80acd4d684e1f8e9fdcfbd4122d99cb3b15a014db6ff73a71b1959c24325,15,6525320
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0xa03ca3d0a0a4205067feef0c0e1b93077421e4ea,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,5.66955E+24,0x0386ced1d83892d95718670214423f2cfe0b20c5d60fae07391e3eeeae1e3b7a,16,6525320
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x20c4c3b8c318b2b52a52f22eac9a029d74fb0990,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,6.64374E+21,0x577c3e27a71dc0dfdf24bcf4bf519f750f45b6c84bec3308e148bea3a6a35761,23,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb0fb7fc29df2d24d3c8715b4abc37b9bdc2a1a0d,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.95855E+19,0x22d5e2a3622329f312447d681afc89115be55c590a7606f501d84c62bbf9c078,42,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb3bc3c2a0ea89be5f07d0c981cc0629e12c0bac0,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,5.39617E+20,0xdff01833f1259b3c942b0f64b975adef3531b55d894a59c97824caa0179f017b,43,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb4169faa2139b5d445130c5e79aa5828b543a90a,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,9.25594E+19,0x36ffce25ce0b4c1485351fa12c88b220b9c5adad05ca8edb8a746dc890c808cd,44,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb2c993f381ecb843cc7b249594309e1df5f793c9,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.79527E+18,0x16f47669642d7c453418e0bda73d419e048b82eadecad4381ddae3881508e776,45,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xde6cbdb4b76c8a3b14b49022fd4aa0c75fa65314,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,9.46E+19,0xc7ac5535397fc22d8c87f20fee0608dfb528f10272ce27f0846e3cf1e0dc1fc5,51,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xdd76523371f2ef40d790654387a652b738caa6e0,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4.479E+19,0x41811a9e887ebe1fe469d236727c4f0734e87c2e6de724bac56c6d5ebb2925b4,52,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xd0884146a394cfcb268961d8c6d6854150168159,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3.08623E+18,0x70e33c24ecbae5babb70bf2766766a14330f75e00981889ec0d47e7f075b201a,53,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xcd388e420bd9f1affa6632508e31fd5ef7f7626f,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3.01691E+19,0x63333cfd39e6022944289f2b9c3161c146c1dcb66656f7ee2b7e22a19bca2aa0,54,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xcfa7b82fd4875f311c680a2326a02a43a68b8818,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.13765E+19,0x0b7cde74abf131f35f3e45cf9fbc818160b8c07602c8d942dfc05afe976a4f46,55,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xcc49b57c1169af92056c66efc14acaface6641d8,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,7.26623E+18,0x7e4731e6c44d92aaea4a790388376d239a4e72403feaf7f5f28df1dd040a0413,56,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xd656990d1d63832d114db5d4fa29e4eb773fc539,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3.3381E+18,0x3dbb48386d72085284048e895120ce5104059e26b90c543b6b12f854ca995e89,57,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb92bc7ea5e7cd6b2b33caee87de33ad8ffce2c17,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,7.37099E+17,0x86a6b1d1381fdaeae20dac0a5c9acfa5635bdbe7a0d64c1403ba91a39637d777,58,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc853e219f54889bed0898a33e7c211dc508fda79,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.017E+19,0xb63bf34f5d2e1a14285dc40676d23e2bb8d9fe32c948278975ce9260c32d048c,59,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb6cd65b4e4d4aad1e4b350f06a3ca9a1fe20cc34,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,5E+18,0xa6731d252ee44dd95c4d20e0bb11f7f64aad97229f24e05e615f6e8718c8684f,60,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc5972798f1fa7672943432d42dd8e414403a14fd,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,9E+18,0x687837085ff75b14e169f616e31474e72eaf8107386c163dca38229f5a586885,61,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb524692371c17974d62c4044c4d3f43c59b8f943,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4E+20,0x3bc01acdaa06d7372ded8ae41d9cbaed2c80559a9618fe855ef3d33efaad2b47,62,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc5e9370f4690c6cf5af0e3aa38c51525cb50b1b2,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.5E+19,0x4df934392534554c82e9812c5ffa5af64520f1cd2a0895874390c1a585186057,63,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xb4656e33b09c03d39b7a66e8ff1e448b1c29d27c,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.49262E+19,0x4778e2e37ca2839a9dbabb91ab184366b1b86b16d8e958ed8ac228cebb88f25e,64,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xbf7067e94547fee61a5f91cd99dbb7e7c0aba67e,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,5.89601E+19,0x00478d10e8c827f983a14def5aa25fdd413597d56b276136ab6aa9607b72d19a,65,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xbb03be046e887a6b78d746005220d4975305a08d,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4.00218E+19,0xbbebb7a4ea992948ea8895b4b124204563298de341de29f3583fcdb27be47cf5,66,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc3e51eed2a6a22a82ad372b3bd85b60984715f1d,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.79657E+21,0xf0ab7b207605c611ac0f5853f340368076761255383cd40735911ae720d8fd49,67,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xba43f1bafc8518dc8771d27f894dc2c141e13a6e,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,7.1E+19,0xace4895394e0110068f5c18dddd82003d1df16014ae7a2df410597473583cab4,68,6525320
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x71ec06982dc33161f8b2a95400908d5ef9581bb2,0xf8be3a40ef54d1caf4dc95849c905fd674905abb,1.10236E+22,0x60f94e1d5ff0d0ffd144aa3da7d9d25dc4ad9c921e49f4b2f49c0f11b81766a4,77,6525320
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xdeaa4c020ecb9b90d1edf1b1163de419beffce86,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3.77E+19,0x01682441223d2510edd15d5fcbd5cb417472b9653c07b4743cc173f105c089af,23,6525321
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe269e891a2ec8585a378882ffa531141205e92e9,0xfefd68923304922e4a833e3ff5eb34cdb9187efe,8.27136E+18,0x3e21d4d1eabc087ad02d52f258b3580ee99c7e2e40a258901c3f9a7eef18e252,11,6525322
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x49be0d237dcb4d3900b901a7d91c6ad9b3e4c73e,0xe269e891a2ec8585a378882ffa531141205e92e9,8.28364E+18,0x3e21d4d1eabc087ad02d52f258b3580ee99c7e2e40a258901c3f9a7eef18e252,13,6525322
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0x8851a6495561980740858d8928cfcd811def946b,0x8d6f395edc3218ce42134e764e40c5da0ce6873a,1E+22,0xd877937b8a24541b7296821217789b84df67175af8841e1193066ec28be05cba,8,6525323
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x3da0e5662d60eef30113339a4914af9c8130634a,0xef749bbbc4b64f4654c48eb415df37497943fc63,1.72442E+22,0x70b79981122e1c8638c013a899ac0e2d369dd56016a52005863ec38b2a07079b,31,6525323
0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,0xa8f71a7a70db8f7c0884c0a8ab034fe79ffbf9be,0xcf7c40d3ed4a13462387a281f61897cf1e193cc5,2.4192E+23,0xee126702e389d23e253ab417da342b7db642108096d93d88fabe737cc4d0f7cb,43,6525323
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xe0a7fdfc3494992653a5a99ebc099bb70bb7b61b,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4.7021E+19,0xe3381ba09a787ff9a8d5229e9231e32e75c978b03454cbdc5523110cadcfad6f,123,6525324
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xe2011ca6bf233c51ff9d6e07f47c3fa4f3bf6cc7,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,5.01E+18,0xe950d73e517a879888dcf59ed5003e967a83071ff950f5e0666fe60883247d4a,124,6525324
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xe2d0ba0315afdfbe11f152230c04edaf0a5392ab,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.33E+19,0xc50674e7b58977840dc25980088fc502d28ea2985d3a83b47abc42734195f55d,125,6525324
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xe529bfc44fb8a34e9999a084ea0e6abb90f2b822,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3.68946E+19,0x1cd65f8c7213cbc5b29cf840296ca2ea976d36833848c872d1744fd8664971c7,126,6525324
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xe44ea65bd44b4f256371316e67d1da4f49ba2439,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1E+19,0x3dd70f76d8f981482e187cf084970671ba59b546a59eba4ae183d2d548948afc,127,6525324
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xedc9847dd675c8bd411b50b913945101865ec854,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,7.9038E+20,0x32ed285dd33a195f0138d0ace64dbf141b21481bdd1aa156db2ad610135835a9,54,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xf484a991cb226812d919d88db1ad2be84b495cc3,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4.96302E+19,0xb6f895a234c1cdca4c002979f366749f2f4ac63903a8b04586618a810a53e2c6,59,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xfe4ddf59000115c0c0daf6431d697c483902b356,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.74658E+19,0x63ca2bb46805985a6fe641df21ca83e962f1ceca8c8b0f4ce47d24dc1ba21a2c,60,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xf8239787f718a8c448155b4e702acc1f0fd48d63,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.2796E+18,0x0864461ecc852895175ff325c5916d83d2e57ca9b60e6561e794e1d65bc566a8,61,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xfe0dd98e484d443ff0d7c0ac51e7fb35f185e5e5,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.9888E+20,0x44b65c2bda677895c3f792ae66ced0e53a6d2e1b41890f3397fa9966e75dce94,73,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xffa8aab3441db699998554d33cc9b97c0300d12e,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,2.2773E+20,0xdbeb8058f4d8acffec3c3a869fbfef5f5eeb3d947bc89de34fe49aabf93d32ad,75,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xf60cd591dc981dd6100fc8f50e677a96837109fa,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,4.95466E+18,0x6577e3f13ee13aca9d75ffdbebaed5335a4003c9c1503c63006198c435dc7464,76,6525325
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xf91040961813c0b730c952972be2555bc6bf8921,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,8.73762E+19,0x88008945f8b642117ed60f4e333f807bdc35ab08823f1afa62837b8296e6b66b,54,6525326
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xef3aaef69bb20cb44238ff45a998c82b7c3ef7fb,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,1.97017E+20,0xe981913ea7051df5ccb51a31f10c26607108ed4926a504670d05e16e8bc120aa,56,6525326
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xfb6e7db5bf1f52e4e1b4f9d3340aa67d24cc9267,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,6.66839E+19,0xbaf825e1a6ce89853b32650948884dc0f067b35f40ff5d40e5390a216c77fb30,61,6525326
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xef5ec5dc4bd533d8811b62ead40756794adf0aff,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,7.95E+19,0x59c4f8f28600b4368ba5bd43072121579f1f96d7dbf16bae9bcf9fca0b1e6b00,62,6525326
0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xf1c0c7ce7817ced5974921018f764221b546442d,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,3E+19,0x1d88e62738d160ca1f0da0bc464214304f0ac97c8a8824a5ea21d895c95bbe03,69,6525326
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe269e891a2ec8585a378882ffa531141205e92e9,0x8dd688660ec0babd0b8a2f2de3232645f73cc5eb,3.46856E+18,0x9756bbe1e9a1927fb5715c02242c8f6ddb5a4ea44c0a83f0823b6cfb512f3040,22,6525327
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x04aa059b2e31b5898fab5ab24761e67e8a196ab8,0xe269e891a2ec8585a378882ffa531141205e92e9,3.47604E+18,0x9756bbe1e9a1927fb5715c02242c8f6ddb5a4ea44c0a83f0823b6cfb512f3040,24,6525327
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x793ebbe21607e4f04788f89c7a9b97320773ec59,0xecc996953e976a305ee585a9c7bbbcc85d1c467b,4.98601E+17,0x3eb556b1394a1a8fec3f952f655cff7aebf59871b77e338cc26bfb0f3dc1c34e,33,6525327
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x793ebbe21607e4f04788f89c7a9b97320773ec59,1.02437E+20,0x3eb556b1394a1a8fec3f952f655cff7aebf59871b77e338cc26bfb0f3dc1c34e,34,6525327
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x793ebbe21607e4f04788f89c7a9b97320773ec59,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,4.5014E+18,0x3eb556b1394a1a8fec3f952f655cff7aebf59871b77e338cc26bfb0f3dc1c34e,38,6525327
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x793ebbe21607e4f04788f89c7a9b97320773ec59,9.16633E+20,0x3eb556b1394a1a8fec3f952f655cff7aebf59871b77e338cc26bfb0f3dc1c34e,39,6525327
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x793ebbe21607e4f04788f89c7a9b97320773ec59,0x6d9d708278877d474319e63b08f8b7440774d720,1.01907E+21,0x3eb556b1394a1a8fec3f952f655cff7aebf59871b77e338cc26bfb0f3dc1c34e,43,6525327
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc04b5a4556d00bca8eac5f5acca31981a6597409,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,3.18121E+20,0x96524d04d2e4bea083162e0189393478ba557376c5308b15d91939e640284445,47,6525327
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xf20b9e713a33f61fa38792d2afaf1cd30339126a,0x88462feb775e3c52cc2defb796aff25bcc2aa705,3.18121E+20,0x96524d04d2e4bea083162e0189393478ba557376c5308b15d91939e640284445,51,6525327
0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,0xa8f71a7a70db8f7c0884c0a8ab034fe79ffbf9be,0x2eac029f10aefb8066f3c12f0a2774ee908c9d1c,8.148E+23,0xb69b24aac4a257c815e0f9fffb8473218262db71d2037564bce09aec3453fae0,59,6525327
0xe41d2489571d322189246dafa5ebde1f4699f498,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x9f891d75cdba7c2e6841767474686890c3f1296a,7.99554E+20,0x2df4c0088a28acbb1f366300345a57147bf8b014ef9456521c487890cb574bbf,11,6525328
0xe41d2489571d322189246dafa5ebde1f4699f498,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x3405a653069b7d7a95d902bbfea32814b2b4b3b3,3.34484E+20,0xcb1a21843b36301ff862c52ed9c059d087e5d1376df2eb814e1bce3bb1f5c6b8,12,6525328
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x5e1828dcedf7f780cf603a78792c7f84f1dcf9f6,0xaad945f9c5cfa0108d3bdcacd51dadfe89ee27a4,6.25E+17,0x600540e6f3621bf422287ac52f4b4aeb2e7c944ca0b19386a395d832ec04d1a6,89,6525328
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0x3da0e5662d60eef30113339a4914af9c8130634a,0x7a81f9e7e4835ef14c94e2beb0b7a19ddd5f0ee9,6.67416E+21,0x3e98742ab07c35c092f79acf3961cb0b1f3373fc2c62f0625041f1c78c279290,14,6525329
